-------------------------------------------------------------------------------
VortoNeX v2 - geometry file -
-------------------------------------------------------------------------------
258 512   # of nodes and elements
# Nodes coordinates
1	0.0000	0.5000	0.0000
2	0.0000	0.4904	-0.0975
3	0.0975	0.4904	0.0000
4	-0.0975	0.4904	0.0000
5	0.0000	0.4904	0.0975
6	0.1152	0.4727	0.1152
7	-0.1152	0.4727	0.1152
8	-0.1152	0.4727	-0.1152
9	0.1152	0.4727	-0.1152
10	0.0000	0.4619	-0.1913
11	-0.1913	0.4619	0.0000
12	0.1913	0.4619	0.0000
13	0.0000	0.4619	0.1913
14	-0.2151	0.4353	0.1193
15	0.1193	0.4353	0.2151
16	-0.1193	0.4353	-0.2151
17	0.1193	0.4353	-0.2151
18	0.2151	0.4353	-0.1193
19	0.2151	0.4353	0.1193
20	-0.1193	0.4353	0.2151
21	-0.2151	0.4353	-0.1193
22	0.0000	0.4157	-0.2778
23	0.2778	0.4157	0.0000
24	-0.2778	0.4157	0.0000
25	0.0000	0.4157	0.2778
26	0.2247	0.3861	-0.2247
27	0.2247	0.3861	0.2247
28	-0.2247	0.3861	0.2247
29	-0.2247	0.3861	-0.2247
30	0.1206	0.3788	0.3033
31	-0.3033	0.3788	0.1206
32	-0.1206	0.3788	-0.3033
33	-0.1206	0.3788	0.3033
34	0.3033	0.3788	0.1206
35	-0.3033	0.3788	-0.1206
36	0.3033	0.3788	-0.1206
37	0.1206	0.3788	-0.3033
38	0.0000	0.3536	-0.3536
39	0.3536	0.3536	0.0000
40	-0.3536	0.3536	0.0000
41	0.0000	0.3536	0.3536
42	0.3139	0.3153	-0.2282
43	0.2282	0.3153	-0.3139
44	0.2282	0.3153	0.3139
45	-0.3139	0.3153	0.2282
46	-0.2282	0.3153	-0.3139
47	-0.2282	0.3153	0.3139
48	0.3139	0.3153	0.2282
49	-0.3139	0.3153	-0.2282
50	-0.1217	0.3047	0.3773
51	0.3773	0.3047	0.1217
52	-0.3773	0.3047	-0.1217
53	0.1217	0.3047	0.3773
54	-0.3773	0.3047	0.1217
55	-0.1217	0.3047	-0.3773
56	0.3773	0.3047	-0.1217
57	0.1217	0.3047	-0.3773
58	0.0000	0.2778	-0.4157
59	0.4157	0.2778	0.0000
60	-0.4157	0.2778	0.0000
61	0.0000	0.2778	0.4157
62	0.3159	0.2255	-0.3152
63	-0.3159	0.2255	-0.3152
64	0.3159	0.2255	0.3152
65	-0.3152	0.2255	0.3159
66	-0.2284	0.2246	0.3839
67	-0.3839	0.2246	-0.2284
68	0.3839	0.2246	0.2284
69	0.2284	0.2246	-0.3839
70	-0.2284	0.2246	-0.3839
71	0.2284	0.2246	0.3839
72	0.3839	0.2246	-0.2284
73	-0.3839	0.2246	0.2284
74	0.1226	0.2162	0.4339
75	-0.4339	0.2162	0.1226
76	-0.1226	0.2162	-0.4339
77	0.4339	0.2162	-0.1226
78	0.1226	0.2162	-0.4339
79	-0.1226	0.2162	0.4339
80	0.4339	0.2162	0.1226
81	-0.4339	0.2162	-0.1226
82	0.0000	0.1913	-0.4619
83	-0.4619	0.1913	0.0000
84	0.4619	0.1913	0.0000
85	0.0000	0.1913	0.4619
86	0.2218	0.1172	0.4325
87	-0.4325	0.1172	0.2218
88	-0.2218	0.1172	-0.4325
89	0.4325	0.1172	-0.2218
90	0.2218	0.1172	-0.4325
91	-0.2218	0.1172	0.4325
92	0.4325	0.1172	0.2218
93	-0.4325	0.1172	-0.2218
94	0.3068	0.1168	0.3772
95	-0.3068	0.1168	0.3772
96	0.3772	0.1168	0.3068
97	-0.3068	0.1168	-0.3772
98	0.3068	0.1168	-0.3772
99	0.3772	0.1168	-0.3068
100	-0.3772	0.1168	0.3068
101	-0.3772	0.1168	-0.3068
102	-0.1211	0.1151	0.4712
103	0.4712	0.1151	0.1211
104	-0.4712	0.1151	-0.1211
105	0.1211	0.1151	0.4712
106	-0.4712	0.1151	0.1211
107	-0.1211	0.1151	-0.4712
108	0.4712	0.1151	-0.1211
109	0.1211	0.1151	-0.4712
110	0.0000	0.0975	-0.4904
111	-0.4904	0.0975	0.0000
112	0.4904	0.0975	0.0000
113	0.0000	0.0975	0.4904
114	0.4619	0.0000	0.1913
115	-0.1913	0.0000	0.4619
116	-0.4619	0.0000	-0.1913
117	-0.2778	0.0000	-0.4157
118	0.2778	0.0000	0.4157
119	-0.4157	0.0000	0.2778
120	-0.4157	0.0000	-0.2778
121	-0.2778	0.0000	0.4157
122	0.4157	0.0000	0.2778
123	0.3536	0.0000	0.3536
124	-0.3536	0.0000	-0.3536
125	-0.3536	0.0000	0.3536
126	0.0975	0.0000	-0.4904
127	0.4904	0.0000	-0.0975
128	0.2778	0.0000	-0.4157
129	0.4157	0.0000	-0.2778
130	0.4619	0.0000	-0.1913
131	0.1913	0.0000	-0.4619
132	0.0000	0.0000	-0.5000
133	0.3536	0.0000	-0.3536
134	0.5000	0.0000	0.0000
135	-0.5000	0.0000	0.0000
136	0.0000	0.0000	0.5000
137	-0.1913	0.0000	-0.4619
138	0.1913	0.0000	0.4619
139	-0.4619	0.0000	0.1913
140	-0.4904	0.0000	-0.0975
141	0.4904	0.0000	0.0975
142	-0.0975	0.0000	0.4904
143	-0.4904	0.0000	0.0975
144	-0.0975	0.0000	-0.4904
145	0.0975	0.0000	0.4904
146	-0.4904	-0.0975	0.0000
147	0.0000	-0.0975	0.4904
148	0.0000	-0.0975	-0.4904
149	0.4904	-0.0975	0.0000
150	0.4712	-0.1151	-0.1211
151	0.1211	-0.1151	-0.4712
152	0.1211	-0.1151	0.4712
153	-0.4712	-0.1151	0.1211
154	-0.1211	-0.1151	-0.4712
155	-0.1211	-0.1151	0.4712
156	0.4712	-0.1151	0.1211
157	-0.4712	-0.1151	-0.1211
158	-0.3067	-0.1171	0.3772
159	0.3772	-0.1171	0.3067
160	-0.3772	-0.1171	-0.3067
161	0.3067	-0.1171	0.3772
162	-0.3772	-0.1171	0.3067
163	-0.3067	-0.1171	-0.3772
164	0.3772	-0.1171	-0.3067
165	0.3067	-0.1171	-0.3772
166	-0.2218	-0.1172	0.4325
167	0.4325	-0.1172	0.2218
168	-0.4325	-0.1172	-0.2218
169	0.4325	-0.1172	-0.2218
170	0.2218	-0.1172	-0.4325
171	0.2218	-0.1172	0.4325
172	-0.4325	-0.1172	0.2218
173	-0.2218	-0.1172	-0.4325
174	0.0000	-0.1913	0.4619
175	0.0000	-0.1913	-0.4619
176	0.4619	-0.1913	0.0000
177	-0.4619	-0.1913	0.0000
178	-0.1226	-0.2162	0.4339
179	0.4339	-0.2162	0.1226
180	-0.4339	-0.2162	-0.1226
181	0.4339	-0.2162	-0.1226
182	0.1226	-0.2162	-0.4339
183	0.1226	-0.2162	0.4339
184	-0.4339	-0.2162	0.1226
185	-0.1226	-0.2162	-0.4339
186	-0.2285	-0.2246	0.3838
187	0.3838	-0.2246	0.2285
188	-0.3838	-0.2246	-0.2285
189	0.2285	-0.2246	0.3838
190	-0.3838	-0.2246	0.2285
191	-0.2285	-0.2246	-0.3838
192	0.3838	-0.2246	-0.2285
193	0.2285	-0.2246	-0.3838
194	0.3153	-0.2262	0.3153
195	-0.3153	-0.2262	0.3153
196	-0.3153	-0.2262	-0.3153
197	0.3153	-0.2262	-0.3153
198	0.4157	-0.2778	0.0000
199	-0.4157	-0.2778	0.0000
200	0.0000	-0.2778	0.4157
201	0.0000	-0.2778	-0.4157
202	-0.1211	-0.3060	-0.3764
203	0.1211	-0.3060	-0.3764
204	-0.1211	-0.3060	0.3764
205	0.1211	-0.3060	0.3764
206	0.3764	-0.3060	-0.1211
207	-0.3764	-0.3060	0.1211
208	0.3764	-0.3060	0.1211
209	-0.3764	-0.3060	-0.1211
210	-0.2282	-0.3153	0.3139
211	0.3139	-0.3153	0.2282
212	-0.3139	-0.3153	-0.2282
213	0.2282	-0.3153	0.3139
214	-0.3139	-0.3153	0.2282
215	-0.2282	-0.3153	-0.3139
216	0.3139	-0.3153	-0.2282
217	0.2282	-0.3153	-0.3139
218	0.0000	-0.3536	0.3536
219	-0.3536	-0.3536	0.0000
220	0.3536	-0.3536	0.0000
221	0.0000	-0.3536	-0.3536
222	0.3033	-0.3788	-0.1206
223	0.1206	-0.3788	-0.3033
224	-0.1206	-0.3788	0.3033
225	0.3033	-0.3788	0.1206
226	-0.3033	-0.3788	-0.1206
227	0.1206	-0.3788	0.3033
228	-0.3033	-0.3788	0.1206
229	-0.1206	-0.3788	-0.3033
230	-0.2246	-0.3861	0.2246
231	0.2246	-0.3861	0.2246
232	-0.2246	-0.3861	-0.2246
233	0.2246	-0.3861	-0.2246
234	0.2778	-0.4157	0.0000
235	-0.2778	-0.4157	0.0000
236	0.0000	-0.4157	0.2778
237	0.0000	-0.4157	-0.2778
238	-0.1193	-0.4353	0.2151
239	0.2151	-0.4353	0.1193
240	-0.2151	-0.4353	-0.1193
241	0.2151	-0.4353	-0.1193
242	0.1193	-0.4353	-0.2151
243	0.1193	-0.4353	0.2151
244	-0.2151	-0.4353	0.1193
245	-0.1193	-0.4353	-0.2151
246	0.1913	-0.4619	0.0000
247	0.0000	-0.4619	0.1913
248	0.0000	-0.4619	-0.1913
249	-0.1913	-0.4619	0.0000
250	-0.1159	-0.4725	0.1153
251	0.1153	-0.4725	0.1159
252	-0.1153	-0.4725	-0.1159
253	0.1153	-0.4725	-0.1159
254	0.0000	-0.4904	-0.0975
255	0.0975	-0.4904	0.0000
256	0.0000	-0.4904	0.0975
257	-0.0975	-0.4904	0.0000
258	0.0000	-0.5000	0.0000
# Elements
1	2	134	149	127
2	2	127	150	130
3	2	127	149	150
4	2	149	176	150
5	2	130	169	129
6	2	130	150	169
7	2	150	181	169
8	2	150	176	181
9	2	176	198	181
10	2	129	164	133
11	2	129	169	164
12	2	169	192	164
13	2	169	181	192
14	2	181	206	192
15	2	181	198	206
16	2	198	220	206
17	2	133	165	128
18	2	133	164	165
19	2	164	197	165
20	2	164	192	197
21	2	192	216	197
22	2	192	206	216
23	2	206	222	216
24	2	206	220	222
25	2	220	234	222
26	2	128	170	131
27	2	128	165	170
28	2	165	193	170
29	2	165	197	193
30	2	197	217	193
31	2	197	216	217
32	2	216	233	217
33	2	216	222	233
34	2	222	241	233
35	2	222	234	241
36	2	234	246	241
37	2	131	151	126
38	2	131	170	151
39	2	170	182	151
40	2	170	193	182
41	2	193	203	182
42	2	193	217	203
43	2	217	223	203
44	2	217	233	223
45	2	233	242	223
46	2	233	241	242
47	2	241	253	242
48	2	241	246	253
49	2	246	255	253
50	2	126	148	132
51	2	126	151	148
52	2	151	175	148
53	2	151	182	175
54	2	182	201	175
55	2	182	203	201
56	2	203	221	201
57	2	203	223	221
58	2	223	237	221
59	2	223	242	237
60	2	242	248	237
61	2	242	253	248
62	2	253	254	248
63	2	253	255	254
64	2	255	258	254
65	2	134	127	112
66	2	112	108	84
67	2	112	127	108
68	2	127	130	108
69	2	84	77	59
70	2	84	108	77
71	2	108	89	77
72	2	108	130	89
73	2	130	129	89
74	2	59	56	39
75	2	59	77	56
76	2	77	72	56
77	2	77	89	72
78	2	89	99	72
79	2	89	129	99
80	2	129	133	99
81	2	39	36	23
82	2	39	56	36
83	2	56	42	36
84	2	56	72	42
85	2	72	62	42
86	2	72	99	62
87	2	99	98	62
88	2	99	133	98
89	2	133	128	98
90	2	23	18	12
91	2	23	36	18
92	2	36	26	18
93	2	36	42	26
94	2	42	43	26
95	2	42	62	43
96	2	62	69	43
97	2	62	98	69
98	2	98	90	69
99	2	98	128	90
100	2	128	131	90
101	2	12	9	3
102	2	12	18	9
103	2	18	17	9
104	2	18	26	17
105	2	26	37	17
106	2	26	43	37
107	2	43	57	37
108	2	43	69	57
109	2	69	78	57
110	2	69	90	78
111	2	90	109	78
112	2	90	131	109
113	2	131	126	109
114	2	3	2	1
115	2	3	9	2
116	2	9	10	2
117	2	9	17	10
118	2	17	22	10
119	2	17	37	22
120	2	37	38	22
121	2	37	57	38
122	2	57	58	38
123	2	57	78	58
124	2	78	82	58
125	2	78	109	82
126	2	109	110	82
127	2	109	126	110
128	2	126	132	110
129	2	132	148	144
130	2	144	154	137
131	2	144	148	154
132	2	148	175	154
133	2	137	173	117
134	2	137	154	173
135	2	154	185	173
136	2	154	175	185
137	2	175	201	185
138	2	117	163	124
139	2	117	173	163
140	2	173	191	163
141	2	173	185	191
142	2	185	202	191
143	2	185	201	202
144	2	201	221	202
145	2	124	160	120
146	2	124	163	160
147	2	163	196	160
148	2	163	191	196
149	2	191	215	196
150	2	191	202	215
151	2	202	229	215
152	2	202	221	229
