    0.060504   34.103504   -0.040616
   -0.020352    8.279336    0.013776
   -0.004996    2.373734    0.003264
   -0.001386    0.930515    0.001629
   -0.001105    0.617315   -0.000977
    0.000511    0.578735    0.001869
   -0.001512    0.532899   -0.000944
    0.000693    0.644742    0.001250
   -0.001075    0.643379   -0.001035
    0.000986    0.622744    0.001104
